Title,Rating,Level,Language,Price,URL,Image,Description,Platform,Certificate,Duration,Learning_Type,Enrolled,Reviews,Last_Updated,Category,Instructors
Cyber Threats and Attack Vectors,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cyber-threats-and-attack-vectors,,,Coursera,, 1 - 3 Months, Course ,,648,,Security,
Cyber Threat Hunting,4.1,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/cyber-threat-hunting,,,Coursera,, 1 - 3 Months, Course ,,19,,Security,
Cyber Security in Manufacturing,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cyber-security-in-manufacturing,,,Coursera,, 1 - 4 Weeks, Course ,,556,,Security,
Cyber Security Fundamentals,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cyber-security-fundamentals,,,Coursera,, 1 - 4 Weeks, Course ,,120,,Security,
Cyber Incident Response,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cyber-incident-response,,,Coursera,, 1 - 4 Weeks, Course ,,122,,Security,
Cyber Attack Countermeasures,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/cyber-attack-countermeasures,,,Coursera,, 1 - 4 Weeks, Course ,,601,,Security,
Cryptography I,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/cryptography-i,,,Coursera,, 1 - 3 Months, Course ,,4.2k ,,Security,
Cryptography and Information Theory,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/cryptography-and-information-theory,,,Coursera,, 1 - 4 Weeks, Course ,,421,,Security,
Cryptography and Hashing Overview,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cryptography-and-hashing-overview,,,Coursera,, 1 - 4 Weeks, Course ,,600,,Security,
Cyber Threat Intelligence,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cyber-threat-intelligence,,,Coursera,, 1 - 3 Months, Course ,,1.5k ,,Security,
Identifying Security Vulnerabilities in C/C++Programming,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/identifying-security-vulnerabilities-in-c/c++programming,,,Coursera,, 1 - 4 Weeks, Course ,,78,,Security,
Cybersecurity Policy for Aviation and Internet Infrastructures,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/cybersecurity-policy-for-aviation-and-internet-infrastructures,,,Coursera,, 1 - 4 Weeks, Course ,,245,,Security,
"Data, Security, and Privacy",4.5,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/data,-security,-and-privacy",,,Coursera,, 1 - 4 Weeks, Course ,,22,,Security,
IBM Cybersecurity Analyst Assessment,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/ibm-cybersecurity-analyst-assessment,,,Coursera,, 1 - 4 Weeks, Course ,,1k ,,Security,
Homeland Security & Cybersecurity Connection - It's Not About the Terrorists,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/homeland-security-&-cybersecurity-connection---it's-not-about-the-terrorists,,,Coursera,, 1 - 4 Weeks, Course ,,363,,Security,
Hacking and Patching,4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/hacking-and-patching,,,Coursera,, 1 - 4 Weeks, Course ,,259,,Security,
Fundamentals of Cloud Computing,4.3,Mixed ,English,Free To Audit,https://www.coursera.org/learn/fundamentals-of-cloud-computing,,,Coursera,, 1 - 4 Weeks, Course ,,21,,Security,
FinTech Risk Management,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/fintech-risk-management,,,Coursera,, 1 - 3 Months, Course ,,178,,Security,
FinTech Law and Policy,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/fintech-law-and-policy,,,Coursera,, 1 - 3 Months, Course ,,814,,Security,
Financial Regulation in Emerging Markets and the Rise of Fintech Companies,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/financial-regulation-in-emerging-markets-and-the-rise-of-fintech-companies,,,Coursera,, 1 - 4 Weeks, Course ,,150,,Security,
Exploiting and Securing Vulnerabilities in Java Applications,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/exploiting-and-securing-vulnerabilities-in-java-applications,,,Coursera,, 1 - 4 Weeks, Course ,,58,,Security,
Data Privacy Fundamentals,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/data-privacy-fundamentals,,,Coursera,, 1 - 4 Weeks, Course ,,559,,Security,
Ethical Hacking Essentials (EHE),4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/ethical-hacking-essentials-(ehe),,,Coursera,, 1 - 3 Months, Course ,,228,,Security,
Digital Forensics Essentials (DFE),4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/digital-forensics-essentials-(dfe),,,Coursera,, 1 - 3 Months, Course ,,45,,Security,
Detecting and Mitigating Cyber Threats and Attacks,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/detecting-and-mitigating-cyber-threats-and-attacks,,,Coursera,, 1 - 3 Months, Course ,,445,,Security,
Derivatives - Options & Futures,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/derivatives---options-&-futures,,,Coursera,, 1 - 3 Months, Course ,,149,,Security,
Decentralized Finance (DeFi) Primitives,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/decentralized-finance-(defi)-primitives,,,Coursera,, 1 - 4 Weeks, Course ,,371,,Security,
Decentralized Finance (DeFi) Opportunities and Risks,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/decentralized-finance-(defi)-opportunities-and-risks,,,Coursera,, 1 - 3 Months, Course ,,237,,Security,
Decentralized Finance (DeFi) Infrastructure,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/decentralized-finance-(defi)-infrastructure,,,Coursera,, 1 - 4 Weeks, Course ,,1.3k ,,Security,
Decentralized Finance (DeFi) Deep Dive,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/decentralized-finance-(defi)-deep-dive,,,Coursera,, 1 - 4 Weeks, Course ,,244,,Security,
DDoS Attacks and Defenses,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/ddos-attacks-and-defenses,,,Coursera,, 1 - 4 Weeks, Course ,,150,,Security,
Enterprise and Infrastructure Security,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/enterprise-and-infrastructure-security,,,Coursera,, 1 - 4 Weeks, Course ,,589,,Security,
"Security Platforms, IPsec, and Troubleshooting",4.6,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/security-platforms,-ipsec,-and-troubleshooting",,,Coursera,, 1 - 4 Weeks, Course ,,201,,Security,
SOAR for Enterprise Security,4.9,Beginner ,English,Free To Audit,https://www.coursera.org/learn/soar-for-enterprise-security,,,Coursera,, 1 - 4 Weeks, Course ,,9,,Security,
Software Design as an Element of the Software Development Lifecycle,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/software-design-as-an-element-of-the-software-development-lifecycle,,,Coursera,, 1 - 3 Months, Course ,,242,,Security,
JavaScript Security Refreshers,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/javascript-security-refreshers,,,Coursera,, 1 - 4 Weeks, Course ,,46,,web development,
Java Class Library,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/java-class-library,,,Coursera,, 1 - 3 Months, Course ,,124,,web development,
Introduction to Web Development,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-web-development,,,Coursera,, 1 - 3 Months, Course ,,3.6k ,,web development,
Introduction to Mobile Development,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-mobile-development,,,Coursera,, 1 - 4 Weeks, Course ,,357,,web development,
Introduction to Meteor.js Development,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-meteor.js-development,,,Coursera,, 1 - 3 Months, Course ,,1.2k ,,web development,
Introduction to HTML5,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-html5,,,Coursera,, 1 - 4 Weeks, Course ,,27.1k ,,web development,
Introduction to Front-End Development,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-front-end-development,,,Coursera,, 1 - 4 Weeks, Course ,,9.1k ,,web development,
Introduction to CSS3,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-css3,,,Coursera,, 1 - 3 Months, Course ,,9.3k ,,web development,
Learn JavaScript,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/learn-javascript,,,Coursera,, 1 - 4 Weeks, Course ,,32,,web development,
Introduction to building Web Pages using HTML5 and CSS3,4.4,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-building-web-pages-using-html5-and-css3,,,Coursera,, 1 - 4 Weeks, Course ,,41,,web development,
Information Visualization: Programming with D3.js,4.5,Beginner ,English,Free To Audit,https://www.coursera.org/learn/information-visualization:-programming-with-d3.js,,,Coursera,, 1 - 4 Weeks, Course ,,185,,web development,
"HTML, CSS, and Javascript for Web Developers",4.7,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/html,-css,-and-javascript-for-web-developers",,,Coursera,, 1 - 3 Months, Course ,,15.9k ,,web development,
HTML and CSS in depth,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/html-and-css-in-depth,,,Coursera,, 1 - 4 Weeks, Course ,,1.2k ,,web development,
HTML - Front-End Developer,3.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/html---front-end-developer,,,Coursera,, 1 - 4 Weeks, Course ,,6,,web development,
How To Create a Website in a Weekend! (Project-Centered Course),3.3,Mixed ,English,Free To Audit,https://www.coursera.org/learn/how-to-create-a-website-in-a-weekend!-(project-centered-course),,,Coursera,, 1 - 4 Weeks, Course ,,574,,web development,
Google SEO Fundamentals,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/google-seo-fundamentals,,,Coursera,, 1 - 4 Weeks, Course ,,3.4k ,,web development,
Frontend for Java Full Stack Development,4.4,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/frontend-for-java-full-stack-development,,,Coursera,, 1 - 4 Weeks, Course ,,11,,web development,
Front-End Development Capstone Project,4.1,Advanced ,English,Free To Audit,https://www.coursera.org/learn/front-end-development-capstone-project,,,Coursera,, 1 - 3 Months, Course ,,7,,web development,
Introduction to Back-End Development,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/introduction-to-back-end-development,,,Coursera,, 1 - 4 Weeks, Course ,,2.6k ,,web development,
Front-End Developer Capstone,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/front-end-developer-capstone,,,Coursera,, 1 - 4 Weeks, Course ,,229,,web development,
Learn React,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/learn-react,,,Coursera,, 1 - 4 Weeks, Course ,,85,,web development,
Libraries and Frameworks for Frontend Development,3.3,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/libraries-and-frameworks-for-frontend-development,,,Coursera,, 1 - 4 Weeks, Course ,,29,,web development,
Web and Mobile Testing with Selenium,4.2,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/web-and-mobile-testing-with-selenium,,,Coursera,, 1 - 4 Weeks, Course ,,37,,web development,
Version Control,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/version-control,,,Coursera,, 1 - 4 Weeks, Course ,,2.5k ,,web development,
Using Python to Access Web Data,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/using-python-to-access-web-data,,,Coursera,, 1 - 3 Months, Course ,,43.8k ,,web development,
Using JavaScript and JSON in Django,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/using-javascript-and-json-in-django,,,Coursera,, 1 - 3 Months, Course ,,263,,web development,
The Full Stack,4.6,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/the-full-stack,,,Coursera,, 1 - 3 Months, Course ,,123,,web development,
"Spring MVC, Spring Boot  and Rest Controllers",4.2,Intermediate ,English,Free To Audit,"https://www.coursera.org/learn/spring-mvc,-spring-boot--and-rest-controllers",,,Coursera,, 1 - 4 Weeks, Course ,,154,,web development,
Spring Data Repositories,3.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/spring-data-repositories,,,Coursera,, 1 - 4 Weeks, Course ,,38,,web development,
Spring - Cloud Overview,4.3,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/spring---cloud-overview,,,Coursera,, 1 - 4 Weeks, Course ,,45,,web development,
Learn React Router 6,4.1,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/learn-react-router-6,,,Coursera,, 1 - 3 Months, Course ,,14,,web development,
Single Page Web Applications with AngularJS,4.9,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/single-page-web-applications-with-angularjs,,,Coursera,, 1 - 3 Months, Course ,,1.9k ,,web development,
Responsive Website Tutorial and Examples,4.8,Mixed ,English,Free To Audit,https://www.coursera.org/learn/responsive-website-tutorial-and-examples,,,Coursera,, 1 - 3 Months, Course ,,12,,web development,
"Responsive Website Basics: Code with HTML, CSS, and JavaScript",4.6,Mixed ,English,Free To Audit,"https://www.coursera.org/learn/responsive-website-basics:-code-with-html,-css,-and-javascript",,,Coursera,, 1 - 3 Months, Course ,,6.1k ,,web development,
Responsive Web Design,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/responsive-web-design,,,Coursera,, 1 - 3 Months, Course ,,1.9k ,,web development,
React Basics,4.7,Beginner ,English,Free To Audit,https://www.coursera.org/learn/react-basics,,,Coursera,, 1 - 4 Weeks, Course ,,1.4k ,,web development,
Programming Fundamentals in Swift,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/programming-fundamentals-in-swift,,,Coursera,, 1 - 3 Months, Course ,,168,,web development,
"Programming Foundations with JavaScript, HTML and CSS",4.6,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/programming-foundations-with-javascript,-html-and-css",,,Coursera,, 1 - 3 Months, Course ,,14.5k ,,web development,
Programming and Application Foundations,4.5,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/programming-and-application-foundations,,,Coursera,, 1 - 3 Months, Course ,,60,,web development,
Optimizing a Website for Google Search,4.7,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/optimizing-a-website-for-google-search,,,Coursera,, 1 - 4 Weeks, Course ,,1.6k ,,web development,
Secure Full Stack MEAN Developer,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/secure-full-stack-mean-developer,,,Coursera,, 1 - 3 Months, Course ,,53,,web development,
Django Web Framework,4.8,Beginner ,English,Free To Audit,https://www.coursera.org/learn/django-web-framework,,,Coursera,, 1 - 3 Months, Course ,,369,,web development,
Django Features and Libraries,4.8,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/django-features-and-libraries,,,Coursera,, 1 - 3 Months, Course ,,357,,web development,
Developing Websites and Front-Ends with Bootstrap,4.3,Intermediate ,English,Free To Audit,https://www.coursera.org/learn/developing-websites-and-front-ends-with-bootstrap,,,Coursera,, 1 - 4 Weeks, Course ,,6,,web development,
Web3 and Blockchain Leadership for Transformation,4.6,Beginner ,English,Free To Audit,https://www.coursera.org/learn/web3-and-blockchain-leadership-for-transformation,,,Coursera,, 1 - 3 Months, Course ,,11,,Security,
Usable Security,4.6,Mixed ,English,Free To Audit,https://www.coursera.org/learn/usable-security,,,Coursera,, 1 - 3 Months, Course ,,3.3k ,,Security,
"Understanding, Using, and Securing Crypto and Digital Assets",4.7,Beginner ,English,Free To Audit,"https://www.coursera.org/learn/understanding,-using,-and-securing-crypto-and-digital-assets",,,Coursera,, 1 - 4 Weeks, Course ,,242,,Security,
